epoch,iso,http_code,latency_ms
1782551897,2026-06-27T09:18:17Z,200,2.0
1782551898,2026-06-27T09:18:18Z,200,2.1
1782551899,2026-06-27T09:18:19Z,200,3.9
1782551900,2026-06-27T09:18:20Z,200,1.8
1782551901,2026-06-27T09:18:21Z,200,4.3
1782551902,2026-06-27T09:18:23Z,200,2.1
1782551904,2026-06-27T09:18:24Z,200,4.9
1782551905,2026-06-27T09:18:25Z,200,2.6
1782551906,2026-06-27T09:18:26Z,200,1.6
1782551907,2026-06-27T09:18:27Z,200,1.5
1782551908,2026-06-27T09:18:28Z,200,2.1
1782551909,2026-06-27T09:18:29Z,200,3.2
1782551910,2026-06-27T09:18:30Z,200,2.6
1782551911,2026-06-27T09:18:31Z,200,2.0
1782551912,2026-06-27T09:18:32Z,200,3.8
1782551913,2026-06-27T09:18:33Z,200,3.3
1782551914,2026-06-27T09:18:34Z,200,1.7
1782551915,2026-06-27T09:18:35Z,200,3.5
1782551916,2026-06-27T09:18:36Z,200,3.9
1782551917,2026-06-27T09:18:37Z,200,4.6
1782551918,2026-06-27T09:18:38Z,200,4.4
1782551919,2026-06-27T09:18:39Z,200,1.5
1782551920,2026-06-27T09:18:40Z,200,2.1
1782551921,2026-06-27T09:18:41Z,200,7.2
1782551922,2026-06-27T09:18:42Z,200,1.6
1782551923,2026-06-27T09:18:43Z,200,3.0
1782551924,2026-06-27T09:18:44Z,200,4.4
1782551925,2026-06-27T09:18:45Z,200,4.5
1782551926,2026-06-27T09:18:46Z,200,3.4
1782551927,2026-06-27T09:18:47Z,200,2.8
1782551928,2026-06-27T09:18:48Z,200,3.4
1782551929,2026-06-27T09:18:49Z,200,3.7
1782551930,2026-06-27T09:18:50Z,200,3.1
1782551931,2026-06-27T09:18:51Z,200,7.3
1782551932,2026-06-27T09:18:52Z,200,3.8
1782551933,2026-06-27T09:18:53Z,200,1.7
1782551934,2026-06-27T09:18:54Z,200,1.9
1782551935,2026-06-27T09:18:55Z,200,4.4
1782551936,2026-06-27T09:18:57Z,200,1.5
1782551938,2026-06-27T09:18:58Z,200,4.2
1782551939,2026-06-27T09:18:59Z,200,2.9
1782551940,2026-06-27T09:19:00Z,200,1.5
1782551941,2026-06-27T09:19:01Z,200,1.6
1782551942,2026-06-27T09:19:02Z,200,5.1
1782551943,2026-06-27T09:19:03Z,200,2.5
1782551944,2026-06-27T09:19:04Z,200,2.7
1782551945,2026-06-27T09:19:05Z,200,2.8
1782551946,2026-06-27T09:19:06Z,200,1.7
1782551947,2026-06-27T09:19:07Z,200,1.2
1782551948,2026-06-27T09:19:08Z,200,3.5
1782551949,2026-06-27T09:19:09Z,200,2.6
1782551950,2026-06-27T09:19:10Z,200,4.2
1782551951,2026-06-27T09:19:11Z,200,3.1
1782551952,2026-06-27T09:19:12Z,200,8.4
1782551953,2026-06-27T09:19:13Z,200,1.8
1782551954,2026-06-27T09:19:14Z,200,4.9
1782551955,2026-06-27T09:19:15Z,200,2.3
1782551956,2026-06-27T09:19:16Z,200,3.7
1782551957,2026-06-27T09:19:17Z,200,1.5
1782551958,2026-06-27T09:19:18Z,200,5.3
1782551959,2026-06-27T09:19:19Z,200,3.5
1782551960,2026-06-27T09:19:20Z,200,3.1
1782551961,2026-06-27T09:19:21Z,200,6.4
1782551962,2026-06-27T09:19:22Z,200,2.3
1782551963,2026-06-27T09:19:23Z,200,2.8
1782551964,2026-06-27T09:19:24Z,200,5.7
1782551965,2026-06-27T09:19:25Z,200,1.4
1782551966,2026-06-27T09:19:26Z,200,1.5
1782551967,2026-06-27T09:19:27Z,200,1.8
1782551968,2026-06-27T09:19:28Z,200,1.8
1782551969,2026-06-27T09:19:29Z,200,2.3
1782551970,2026-06-27T09:19:31Z,200,1.6
1782551972,2026-06-27T09:19:32Z,200,1.5
1782551973,2026-06-27T09:19:33Z,200,3.5
1782551974,2026-06-27T09:19:34Z,200,2.2
1782551975,2026-06-27T09:19:35Z,200,1.8
1782551976,2026-06-27T09:19:36Z,200,1.6
1782551977,2026-06-27T09:19:37Z,200,6.2
1782551978,2026-06-27T09:19:38Z,200,2.6
1782551979,2026-06-27T09:19:39Z,200,5.3
1782551980,2026-06-27T09:19:40Z,200,6.4
1782551981,2026-06-27T09:19:41Z,200,1.9
1782551982,2026-06-27T09:19:42Z,200,2.0
1782551983,2026-06-27T09:19:43Z,200,3.7
